SK_ID_CURR,TARGET
159555,0.02
159562,0.08
159563,0.03
159565,0.33
159569,0.04
159578,0.02
159579,0.13
159581,0.04
159594,0.08
159598,0.03
159604,0.03
159605,0.04
159620,0.05
159631,0.08
159633,0.11
159659,0.14
159661,0.37
159667,0.06
159669,0.04
159682,0.05
159683,0.14
159693,0.05
159698,0.04
159702,0.17
159703,0.1
159707,0.08
159716,0.11
159732,0.04
159734,0.12
159740,0.07
159748,0.04
159751,0.19
159756,0.09
159758,0.12
159767,0.11
159769,0.33
159775,0.14
159802,0.07
159804,0.05
159817,0.13
159818,0.05
159824,0.06
159837,0.01
159840,0.1
159842,0.19
159851,0.02
159865,0.2
159866,0.1
159872,0.08
159874,0.05
159879,0.05
159883,0.01
159884,0.04
159898,0.33
159903,0.06
159906,0.17
159914,0.11
159915,0.07
159917,0.08
159929,0.12
159949,0.15
159951,0.03
159953,0.08
159957,0.03
159968,0.04
159972,0.06
159973,0.06
159993,0.11
160008,0.14
160011,0.06
160013,0.13
160015,0.08
160017,0.02
160023,0.2
160028,0.12
160035,0.07
160074,0.07
160076,0.04
160077,0.08
160080,0.13
160084,0.17
160089,0.27
160094,0.02
160101,0.05
160103,0.1
160111,0.05
160114,0.06
160116,0.1
160119,0.11
160123,0.04
160141,0.08
160147,0.1
160151,0.08
160172,0.2
160173,0.09
160177,0.18
160178,0.09
160180,0.12
160181,0.15
160188,0.09
160189,0.02
160193,0.04
160205,0.03
160214,0.13
160215,0.12
160217,0.18
160262,0.05
160263,0.03
160273,0.06
160282,0.22
160295,0.2
160297,0.06
160303,0.02
160305,0.07
160309,0.06
160324,0.02
160338,0.18
160366,0.15
160375,0.14
160381,0.03
160398,0.03
160400,0.05
160406,0.04
160410,0.02
160411,0.1
160418,0.07
160440,0.08
160441,0.08
160450,0.4
160465,0.07
160470,0.09
160471,0.11
160472,0.24
160479,0.09
160490,0.05
160500,0.13
160503,0.04
160504,0.07
160515,0.13
160541,0.16
160545,0.06
160562,0.05
160589,0.04
160594,0.04
160595,0.02
160598,0.17
160601,0.02
160605,0.08
160606,0.05
160607,0.05
160608,0.13
160610,0.07
160614,0.05
160615,0.08
160626,0.14
160634,0.05
160656,0.05
160660,0.05
160666,0.11
160672,0.07
160673,0.07
160674,0.08
160681,0.06
160683,0.11
160694,0.09
160710,0.09
160715,0.09
160719,0.09
160732,0.11
160734,0.05
160737,0.2
160742,0.03
160747,0.02
160749,0.05
160753,0.09
160756,0.11
160757,0.08
160763,0.02
160782,0.1
160789,0.04
160804,0.04
160805,0.05
160813,0.04
160815,0.05
160819,0.03
160820,0.17
160822,0.1
160823,0.08
160837,0.05
160841,0.04
160847,0.12
160861,0.12
160886,0.04
160891,0.05
160897,0.03
160914,0.19
160915,0.24
160929,0.1
160930,0.07
160931,0.06
160935,0.16
160939,0.1
160953,0.09
160954,0.05
160962,0.13
160966,0.01
160982,0.04
160983,0.05
160991,0.06
160998,0.05
161009,0.18
161014,0.04
161017,0.17
161021,0.05
161023,0.13
161027,0.04
161028,0.15
161030,0.36
161031,0.04
161033,0.06
161050,0.07
161053,0.13
161054,0.09
161055,0.06
161059,0.04
161061,0.1
161065,0.15
161069,0.06
161072,0.04
161073,0.02
161080,0.08
161083,0.04
161104,0.04
161111,0.13
161139,0.22
161149,0.06
161158,0.24
161171,0.12
161175,0.08
161201,0.1
161202,0.11
161205,0.11
161228,0.09
161233,0.05
161234,0.11
161237,0.05
161238,0.07
161250,0.36
161251,0.08
161253,0.07
161254,0.04
161283,0.17
161291,0.01
161297,0.14
161300,0.1
161314,0.16
161315,0.11
161336,0.08
161341,0.18
161343,0.11
161351,0.26
161352,0.1
161353,0.13
161361,0.14
161366,0.12
161368,0.14
161378,0.07
161379,0.2
161380,0.19
161398,0.14
161408,0.01
161432,0.03
161439,0.15
161461,0.07
161467,0.17
161468,0.12
161471,0.1
161477,0.04
161503,0.07
161514,0.05
161524,0.19
161527,0.14
161528,0.02
161531,0.15
161536,0.06
161537,0.03
161548,0.1
161558,0.05
161572,0.01
161586,0.04
161605,0.03
161606,0.05
161607,0.09
161618,0.04
161640,0.07
161658,0.04
161660,0.07
161661,0.08
161662,0.22
161677,0.14
161681,0.05
161682,0.07
161683,0.1
161685,0.02
161686,0.01
161687,0.15
161691,0.07
161701,0.14
161707,0.05
161709,0.09
161710,0.03
161711,0.06
161714,0.05
161742,0.07
161751,0.07
161764,0.04
161771,0.15
161781,0.2
161782,0.02
161800,0.07
161810,0.11
161812,0.13
161813,0.06
161816,0.02
161838,0.09
161841,0.08
161845,0.04
161871,0.1
161877,0.29
161882,0.08
161885,0.07
161886,0.06
161895,0.12
161897,0.16
161914,0.11
161921,0.11
161922,0.05
161927,0.29
161946,0.06
161952,0.08
161954,0.08
161955,0.17
161961,0.19
161977,0.18
161980,0.14
161989,0.28
161993,0.4
162002,0.04
162011,0.14
162012,0.03
162015,0.04
162016,0.02
162019,0.04
162021,0.26
162022,0.13
162023,0.06
162025,0.08
162028,0.05
162029,0.12
162030,0.1
162031,0.34
162033,0.08
162037,0.05
162044,0.06
162071,0.13
162093,0.1
162094,0.15
162100,0.04
162102,0.18
162105,0.07
162109,0.11
162116,0.07
162117,0.04
162118,0.25
162120,0.05
162125,0.03
162128,0.19
162131,0.14
162133,0.18
162135,0.13
162156,0.04
162157,0.08
162165,0.09
162166,0.12
162170,0.15
162201,0.1
162202,0.1
162206,0.01
162211,0.03
162227,0.01
162232,0.11
162235,0.17
162237,0.16
162248,0.05
162261,0.05
162262,0.08
162280,0.12
162282,0.03
162284,0.06
162287,0.14
162305,0.05
162308,0.02
162309,0.24
162312,0.29
162313,0.09
162316,0.07
162324,0.17
162325,0.01
162333,0.04
162334,0.06
162337,0.04
162340,0.1
162344,0.11
162347,0.09
162350,0.07
162351,0.11
162365,0.1
162368,0.05
162379,0.03
162383,0.07
162392,0.09
162393,0.06
162397,0.12
162398,0.19
162406,0.26
162410,0.08
162418,0.07
162420,0.12
162424,0.13
162425,0.12
162438,0.08
162442,0.03
162462,0.05
162476,0.02
162477,0.01
162480,0.09
162491,0.1
162493,0.08
162503,0.03
162504,0.02
162513,0.08
162516,0.21
162517,0.07
162522,0.11
162523,0.1
162542,0.05
162584,0.18
162586,0.02
162589,0.14
162594,0.07
162616,0.04
162630,0.05
162637,0.07
162652,0.08
162659,0.26
162668,0.04
162674,0.08
162680,0.12
162685,0.15
162689,0.17
162711,0.07
162714,0.11
162732,0.01
162741,0.04
162758,0.13
162759,0.1
162775,0.1
162776,0.04
162777,0.02
162782,0.07
162786,0.03
162794,0.1
162799,0.07
162801,0.17
162802,0.14
162807,0.16
162820,0.08
162827,0.06
162833,0.07
162837,0.07
162844,0.14
162860,0.02
162862,0.11
162864,0.11
162868,0.09
162880,0.0
162895,0.34
162898,0.08
162918,0.22
162924,0.08
162931,0.09
162936,0.08
162978,0.15
162979,0.06
162988,0.06
162989,0.1
163013,0.3
163014,0.09
163021,0.12
163024,0.04
163027,0.16
163030,0.0
163031,0.05
163032,0.03
163039,0.05
163042,0.07
163048,0.04
163049,0.02
163068,0.1
163071,0.08
163074,0.16
163079,0.04
163080,0.02
163085,0.07
163093,0.02
163094,0.16
163109,0.12
163116,0.13
163117,0.16
163118,0.05
163119,0.29
163121,0.06
163131,0.13
163132,0.06
163133,0.17
163182,0.1
163187,0.09
163188,0.17
163195,0.08
163197,0.04
163200,0.01
163206,0.16
163207,0.01
163214,0.09
163222,0.02
163224,0.07
163226,0.08
163235,0.23
163240,0.11
163258,0.09
163263,0.09
163264,0.2
163265,0.11
163266,0.09
163268,0.15
163272,0.06
163273,0.22
163278,0.19
163288,0.04
163299,0.21
163302,0.08
163307,0.05
163321,0.14
163349,0.04
163352,0.08
163353,0.16
163357,0.17
163362,0.15
163375,0.1
163385,0.08
163386,0.14
163390,0.14
163408,0.25
163423,0.06
163426,0.13
163437,0.32
163452,0.07
163472,0.13
163473,0.09
163479,0.03
163480,0.09
163487,0.12
163492,0.13
163493,0.18
163523,0.11
163524,0.09
163527,0.09
163528,0.13
163531,0.05
163538,0.11
163556,0.03
163563,0.29
163566,0.15
163570,0.12
163571,0.07
163574,0.03
163578,0.06
163580,0.1
163597,0.22
163601,0.11
163604,0.1
163609,0.07
163618,0.03
163634,0.17
163647,0.14
163660,0.09
163661,0.01
163666,0.08
163667,0.16
163669,0.13
163676,0.04
163681,0.02
163682,0.08
163684,0.08
163714,0.2
163724,0.12
163728,0.09
163729,0.03
163738,0.04
163742,0.09
163743,0.11
163748,0.14
163759,0.16
163782,0.03
163793,0.08
163800,0.01
163801,0.12
163802,0.12
163814,0.06
163820,0.06
163821,0.13
163848,0.02
163852,0.1
163854,0.03
163855,0.22
163882,0.07
163895,0.11
163900,0.15
163907,0.16
163915,0.03
163926,0.05
163929,0.01
163934,0.08
163940,0.07
163943,0.09
163944,0.05
163949,0.08
163951,0.09
163952,0.07
163965,0.09
163970,0.1
163980,0.04
163981,0.06
163988,0.16
163989,0.1
163991,0.06
164015,0.05
164028,0.07
164030,0.13
164031,0.16
164037,0.03
164049,0.09
164052,0.05
164059,0.02
164083,0.08
164095,0.09
164106,0.33
164116,0.09
164117,0.33
164119,0.14
164133,0.16
164134,0.02
164142,0.04
164143,0.01
164147,0.08
164148,0.24
164150,0.29
164152,0.14
164156,0.1
164157,0.17
164158,0.04
164166,0.15
164191,0.04
164194,0.21
164198,0.06
164201,0.03
164202,0.08
164207,0.28
164228,0.06
164240,0.16
164241,0.03
164244,0.03
164256,0.06
164262,0.06
164269,0.06
164276,0.03
164281,0.22
164290,0.2
164300,0.2
164305,0.15
164307,0.02
164308,0.11
164309,0.03
164314,0.07
164319,0.11
164331,0.07
164332,0.03
164343,0.14
164349,0.16
164363,0.08
164373,0.11
164410,0.17
164417,0.07
164436,0.04
164438,0.07
164441,0.14
164445,0.06
164451,0.09
164452,0.07
164502,0.16
164513,0.22
164526,0.2
164527,0.04
164528,0.23
164530,0.04
164537,0.05
164542,0.11
164546,0.04
164555,0.34
164556,0.04
164568,0.17
164571,0.09
164572,0.25
164574,0.08
164580,0.02
164597,0.07
164601,0.03
164619,0.01
164633,0.06
164642,0.02
164652,0.09
164676,0.07
164682,0.05
164685,0.09
164691,0.05
164696,0.14
164708,0.08
164711,0.11
164712,0.07
164717,0.01
164721,0.11
164740,0.02
164746,0.03
164755,0.17
164761,0.03
164764,0.02
164766,0.51
164776,0.26
164777,0.01
164783,0.1
164786,0.07
164799,0.11
164808,0.09
164812,0.07
164815,0.18
164816,0.03
164817,0.13
164818,0.12
164819,0.21
164821,0.18
164822,0.05
164825,0.02
164834,0.1
164841,0.07
164842,0.09
164853,0.09
164855,0.14
164856,0.02
164878,0.07
164883,0.06
164887,0.06
164888,0.12
164889,0.13
164891,0.28
164892,0.03
164922,0.02
164924,0.13
164933,0.14
164938,0.05
164939,0.28
164949,0.05
164950,0.08
164957,0.25
164961,0.16
164963,0.04
164972,0.09
164980,0.02
164981,0.07
165020,0.13
165027,0.12
165046,0.1
165048,0.18
165049,0.15
165058,0.03
165065,0.15
165081,0.04
165082,0.21
165090,0.14
165107,0.09
165131,0.05
165133,0.17
165137,0.12
165140,0.11
165142,0.12
165143,0.09
165152,0.12
165154,0.06
165158,0.06
165166,0.09
165168,0.03
165171,0.1
165175,0.05
165182,0.06
165188,0.19
165190,0.05
165199,0.07
165202,0.14
165203,0.18
165204,0.15
165208,0.09
165221,0.04
165243,0.03
165283,0.09
165300,0.07
165302,0.09
165304,0.04
165313,0.11
165336,0.15
165339,0.13
165363,0.25
165376,0.05
165380,0.15
165385,0.03
165386,0.04
165410,0.1
165422,0.07
165426,0.05
165428,0.07
165445,0.19
165452,0.05
165454,0.03
165455,0.01
165462,0.05
165465,0.05
165466,0.04
165467,0.13
165476,0.09
165477,0.04
165478,0.34
165497,0.04
165500,0.07
165511,0.07
165513,0.12
165515,0.28
165521,0.1
165522,0.07
165523,0.11
165530,0.04
165537,0.1
165538,0.01
165539,0.14
165545,0.02
165550,0.05
165551,0.18
165552,0.11
165557,0.1
165558,0.14
165560,0.08
165574,0.12
165576,0.21
165587,0.09
165601,0.02
165605,0.03
165606,0.0
165607,0.09
165624,0.28
165632,0.13
165633,0.11
165634,0.14
165646,0.09
165649,0.12
165651,0.18
165661,0.02
165666,0.21
165669,0.11
165674,0.05
165685,0.17
165687,0.06
165692,0.11
165721,0.12
165726,0.09
165748,0.07
165749,0.09
165752,0.06
165755,0.03
165758,0.06
165761,0.05
165762,0.11
165780,0.07
165781,0.1
165789,0.16
165802,0.06
165806,0.05
165817,0.12
165822,0.17
165837,0.07
165840,0.14
165846,0.07
165853,0.03
165864,0.14
165865,0.14
165868,0.09
165869,0.04
165871,0.11
165880,0.1
165887,0.16
165904,0.23
165907,0.02
165910,0.23
165915,0.13
165917,0.01
165918,0.19
165919,0.12
165923,0.1
165931,0.07
165932,0.02
165934,0.33
165939,0.06
165944,0.13
165951,0.27
165955,0.03
165959,0.22
165966,0.24
165970,0.11
165975,0.05
165977,0.05
165990,0.33
165997,0.11
166003,0.12
166008,0.02
166020,0.12
166025,0.07
166033,0.05
166038,0.03
166042,0.05
166049,0.03
166071,0.03
166091,0.13
166093,0.21
166095,0.03
166104,0.04
166107,0.01
166108,0.04
166110,0.07
166112,0.23
166135,0.07
166136,0.09
166138,0.17
166153,0.23
166155,0.22
166158,0.13
166164,0.2
166186,0.18
166191,0.09
166196,0.03
166197,0.05
166202,0.08
166215,0.07
166230,0.02
166243,0.11
166244,0.04
166255,0.05
166258,0.12
166263,0.16
166271,0.08
166283,0.11
166286,0.13
166291,0.07
166294,0.16
166303,0.16
166306,0.18
166309,0.08
166316,0.09
166317,0.1
166321,0.11
166331,0.11
166349,0.08
166374,0.03
166387,0.08
166393,0.08
166400,0.09
166420,0.0
166446,0.07
166449,0.11
166452,0.05
166495,0.03
166501,0.05
166514,0.05
166515,0.07
166521,0.06
166525,0.1
166529,0.04
166536,0.18
166542,0.06
166543,0.18
166545,0.06
166550,0.07
166560,0.04
166567,0.02
166570,0.06
166573,0.1
166582,0.28
166583,0.11
166590,0.01
166594,0.17
166618,0.41
166623,0.17
166626,0.05
166641,0.04
166654,0.03
166682,0.2
166685,0.05
166688,0.04
166692,0.04
166701,0.04
166702,0.09
166705,0.07
166713,0.04
166733,0.03
166734,0.02
166738,0.13
166739,0.04
166740,0.07
166755,0.22
166761,0.12
166764,0.06
166773,0.14
166774,0.08
166814,0.06
166819,0.18
166834,0.24
166841,0.13
166848,0.27
166857,0.12
166858,0.06
166873,0.06
166889,0.04
166890,0.01
166891,0.06
166902,0.13
166908,0.1
166916,0.07
166920,0.06
166922,0.07
166926,0.1
166928,0.07
166930,0.07
166931,0.09
166932,0.03
166937,0.03
166941,0.02
166944,0.03
166960,0.15
166972,0.04
166973,0.11
166978,0.04
166984,0.14
166994,0.07
166995,0.01
166996,0.04
167001,0.02
167006,0.08
167007,0.12
167037,0.29
167041,0.07
167051,0.1
167052,0.11
167054,0.05
167057,0.11
167058,0.06
167059,0.11
167060,0.04
167066,0.07
167077,0.08
167078,0.07
167080,0.07
167089,0.16
167090,0.04
167091,0.18
167096,0.07
167105,0.08
167121,0.03
167128,0.08
167131,0.23
167139,0.18
167140,0.19
167149,0.07
167152,0.2
167153,0.15
167163,0.1
167167,0.1
167171,0.02
167178,0.07
167179,0.13
167182,0.13
167187,0.07
167192,0.06
167208,0.08
167212,0.09
167217,0.14
167230,0.07
167236,0.01
167238,0.17
167239,0.15
167257,0.23
167260,0.15
167264,0.09
167271,0.03
167273,0.12
167276,0.21
167283,0.04
167295,0.0
167296,0.2
167299,0.11
167310,0.05
167313,0.07
167323,0.11
167328,0.12
167329,0.06
167333,0.06
167349,0.09
167351,0.09
167359,0.04
167363,0.07
167371,0.07
167384,0.09
167387,0.03
167389,0.05
167393,0.11
167401,0.04
167427,0.09
167428,0.04
167433,0.06
167434,0.01
167437,0.11
167438,0.06
167454,0.09
167475,0.05
167480,0.11
167491,0.11
167494,0.11
167495,0.1
167503,0.09
167521,0.18
167529,0.02
167530,0.1
167550,0.08
167554,0.1
167557,0.14
167562,0.08
167566,0.09
167572,0.27
167573,0.17
167578,0.18
167592,0.08
167597,0.08
167621,0.13
167622,0.12
167631,0.25
167637,0.23
167638,0.08
167645,0.04
167648,0.19
167697,0.12
167698,0.02
167701,0.04
167708,0.07
167714,0.16
167717,0.08
167727,0.06
167737,0.05
167746,0.12
167751,0.18
167753,0.1
167755,0.06
167771,0.09
167805,0.04
167811,0.09
167815,0.1
167829,0.04
167830,0.07
167834,0.08
167841,0.05
167846,0.05
167851,0.3
167871,0.07
167890,0.09
167898,0.02
167901,0.01
167902,0.09
167907,0.22
167911,0.07
167912,0.01
167916,0.03
167917,0.07
167928,0.08
167940,0.07
167947,0.11
167948,0.07
167953,0.05
167957,0.07
167958,0.1
167968,0.08
167970,0.11
167977,0.12
167980,0.03
167993,0.09
167994,0.09
167998,0.04
168000,0.11
168006,0.13
168011,0.08
168012,0.03
168013,0.09
168022,0.04
168026,0.09
168032,0.03
168046,0.08
168054,0.08
168071,0.11
168078,0.11
168092,0.09
168093,0.07
168097,0.09
168105,0.19
168107,0.1
168108,0.16
168115,0.26
168127,0.05
168133,0.25
168135,0.05
168162,0.03
168163,0.03
168165,0.13
168169,0.12
168171,0.13
168174,0.11
168175,0.33
168186,0.01
168202,0.02
168204,0.03
168208,0.09
168229,0.15
168239,0.04
168245,0.02
168276,0.05
168309,0.15
168313,0.11
168322,0.05
168323,0.04
168326,0.3
168331,0.12
168349,0.19
168384,0.1
168398,0.03
168403,0.07
168405,0.12
168416,0.04
168418,0.17
168420,0.19
168422,0.01
168436,0.14
168438,0.08
168443,0.06
168444,0.05
168446,0.02
168454,0.08
168459,0.04
168462,0.15
168472,0.08
168485,0.04
168496,0.13
168503,0.1
168515,0.09
168516,0.11
168520,0.14
168521,0.09
168531,0.02
168542,0.01
168548,0.13
168551,0.09
168575,0.04
168580,0.04
168588,0.19
168593,0.05
168614,0.06
168615,0.11
168622,0.11
168623,0.14
168634,0.05
168645,0.19
168651,0.13
168683,0.02
168691,0.18
168708,0.17
168716,0.02
168718,0.08
168720,0.11
168722,0.19
168731,0.13
168736,0.06
168738,0.19
168747,0.04
168751,0.23
168752,0.04
168753,0.04
168774,0.2
168782,0.04
168788,0.01
168790,0.13
168791,0.08
168793,0.2
168796,0.06
168802,0.19
168803,0.05
168810,0.24
168817,0.07
168820,0.14
168823,0.04
168827,0.16
168828,0.19
168831,0.11
168842,0.11
168845,0.16
168855,0.19
168856,0.18
168861,0.1
168876,0.02
168897,0.11
168899,0.15
168913,0.11
168915,0.06
168916,0.08
168929,0.18
168930,0.03
168933,0.17
168954,0.06
168957,0.12
168959,0.07
168960,0.15
168961,0.18
168968,0.05
168969,0.11
168994,0.13
168995,0.05
169003,0.08
169004,0.34
169008,0.04
169009,0.04
169014,0.18
169030,0.04
169048,0.08
169061,0.18
169070,0.14
169092,0.04
169117,0.15
169118,0.15
169121,0.04
169123,0.05
169124,0.22
169137,0.12
169138,0.06
169143,0.04
169165,0.06
169166,0.14
169167,0.12
169168,0.12
169175,0.05
169184,0.1
169195,0.05
169196,0.03
169197,0.26
169202,0.25
169204,0.13
169212,0.03
169214,0.16
169218,0.21
169239,0.04
169248,0.02
169252,0.03
169254,0.14
169257,0.02
169264,0.17
169267,0.12
169269,0.3
169278,0.13
169297,0.04
169299,0.15
169301,0.09
169306,0.01
169323,0.15
169328,0.21
169330,0.11
169331,0.02
169346,0.1
169348,0.12
169350,0.06
169353,0.07
169355,0.14
169364,0.31
169365,0.06
169367,0.04
169370,0.05
169378,0.07
169385,0.05
169387,0.09
169389,0.12
169395,0.18
169412,0.15
169426,0.17
169427,0.1
169432,0.1
169436,0.16
169453,0.07
169455,0.24
169457,0.03
169458,0.02
169461,0.05
169467,0.05
169470,0.08
169477,0.01
169481,0.07
169483,0.16
169490,0.22
169491,0.04
169495,0.04
169504,0.19
169514,0.05
169517,0.1
169523,0.1
169528,0.13
169534,0.16
169535,0.09
169537,0.04
169541,0.17
169546,0.06
169549,0.01
169554,0.2
169561,0.03
169571,0.08
169580,0.12
169597,0.05
169598,0.01
169625,0.24
169626,0.09
169627,0.07
169628,0.08
169629,0.04
169658,0.07
169659,0.05
169668,0.03
169669,0.11
169673,0.09
169674,0.04
169676,0.26
169677,0.21
169678,0.12
169680,0.11
169695,0.18
169698,0.21
169710,0.22
169719,0.05
169720,0.08
169722,0.08
169735,0.15
169745,0.11
169749,0.12
169754,0.13
169760,0.06
169772,0.1
169773,0.03
169780,0.04
169788,0.01
169793,0.09
169809,0.13
169810,0.12
169824,0.01
169831,0.04
169833,0.11
169836,0.03
169859,0.04
169864,0.28
169872,0.05
169895,0.15
169911,0.02
169914,0.22
169960,0.07
169961,0.21
169964,0.08
169974,0.05
169988,0.07
169989,0.03
169995,0.02
170007,0.12
170026,0.12
170030,0.36
170033,0.22
170041,0.15
170043,0.08
170048,0.01
170050,0.1
170051,0.02
170056,0.14
170072,0.34
170076,0.05
170080,0.13
170101,0.07
170102,0.09
170107,0.2
170115,0.14
170119,0.08
170128,0.07
170129,0.06
170134,0.26
170136,0.13
170139,0.07
170140,0.08
170143,0.22
170148,0.32
170159,0.06
170163,0.07
170164,0.12
170173,0.09
170178,0.08
170179,0.03
170199,0.09
170203,0.14
170207,0.22
170211,0.05
170217,0.1
170224,0.03
170225,0.21
170255,0.14
170258,0.06
170259,0.06
170262,0.03
170278,0.13
170284,0.06
170285,0.21
170292,0.03
170293,0.05
170301,0.08
170302,0.3
170305,0.29
170309,0.07
170310,0.04
170326,0.2
170327,0.06
170328,0.21
170329,0.08
170330,0.15
170331,0.06
170337,0.11
170340,0.16
170341,0.04
170343,0.08
170361,0.1
170366,0.06
170376,0.14
170382,0.28
170396,0.07
170400,0.09
170403,0.05
170409,0.04
170410,0.01
170421,0.15
170425,0.07
170427,0.05
170428,0.06
170435,0.02
170438,0.04
170442,0.08
170446,0.11
170461,0.03
170473,0.27
170477,0.11
170516,0.02
170517,0.08
170522,0.08
170523,0.08
170534,0.1
170535,0.16
170538,0.15
170549,0.08
170556,0.07
170563,0.07
170570,0.1
170580,0.16
170582,0.05
170584,0.12
170585,0.05
170587,0.11
170590,0.13
170598,0.07
170599,0.08
170601,0.09
170612,0.16
170617,0.08
170620,0.1
170629,0.03
170647,0.1
170651,0.03
170654,0.08
170657,0.15
170662,0.1
170707,0.15
170719,0.08
170722,0.08
170723,0.06
170731,0.15
170735,0.09
170750,0.07
170769,0.07
170770,0.12
170776,0.16
170783,0.05
170789,0.11
170800,0.15
170809,0.17
170810,0.12
170811,0.23
170827,0.03
170842,0.02
170854,0.0
170857,0.16
170865,0.1
170867,0.03
170869,0.13
170870,0.08
170878,0.14
170881,0.15
170910,0.16
170913,0.32
170919,0.05
170932,0.05
170939,0.25
170947,0.06
170950,0.14
170953,0.16
170954,0.04
170970,0.06
170972,0.04
170973,0.2
170980,0.01
170981,0.08
170983,0.23
170998,0.15
171001,0.06
171004,0.01
171020,0.14
171023,0.08
171026,0.04
171060,0.1
171061,0.05
171065,0.1
171077,0.1
171081,0.06
171103,0.26
171110,0.04
171114,0.07
171118,0.02
171119,0.04
171120,0.09
171137,0.13
171147,0.13
171153,0.34
171156,0.3
171158,0.08
171163,0.08
171169,0.07
171170,0.13
171172,0.1
171173,0.1
171176,0.08
171181,0.12
171182,0.18
171191,0.1
171193,0.04
171195,0.16
171198,0.05
171205,0.09
171212,0.07
171237,0.12
171241,0.04
171262,0.06
171263,0.03
171266,0.05
171274,0.09
171290,0.06
171291,0.15
171297,0.09
171307,0.09
171311,0.27
171320,0.07
171322,0.06
171328,0.03
171337,0.06
171346,0.02
171348,0.13
171354,0.06
171358,0.05
171359,0.06
171360,0.06
171369,0.08
171379,0.04
171384,0.09
171388,0.06
171390,0.05
171394,0.02
171395,0.04
171399,0.11
171403,0.05
171422,0.02
171423,0.01
171469,0.04
171480,0.11
171487,0.03
171497,0.03
171502,0.17
171503,0.04
171506,0.08
171521,0.01
171530,0.03
171540,0.14
171541,0.07
171544,0.12
171551,0.2
171582,0.13
171587,0.06
171597,0.14
171603,0.09
171610,0.06
171614,0.11
171619,0.05
171621,0.04
171625,0.07
171626,0.05
171638,0.03
171642,0.05
171658,0.03
171674,0.16
171677,0.14
171684,0.06
171685,0.19
171686,0.13
171695,0.02
171702,0.11
171703,0.08
171704,0.16
171705,0.01
171706,0.05
171709,0.05
171712,0.14
171716,0.01
171730,0.15
171748,0.05
171757,0.08
171767,0.06
171768,0.27
171771,0.06
171775,0.04
171778,0.2
171780,0.18
171781,0.0
171785,0.08
171786,0.16
171789,0.04
171802,0.06
171803,0.06
171812,0.09
171862,0.06
171864,0.11
171891,0.23
171892,0.08
171913,0.04
171914,0.28
171922,0.14
171927,0.08
171933,0.13
171934,0.11
171943,0.04
171945,0.08
171960,0.09
171964,0.03
171975,0.14
171994,0.17
171996,0.11
171997,0.08
172000,0.01
172029,0.01
172038,0.07
172039,0.09
172043,0.11
172046,0.03
172048,0.08
172049,0.09
172053,0.08
172054,0.11
172058,0.06
172060,0.06
172061,0.07
172067,0.09
172072,0.02
172073,0.09
172098,0.04
172100,0.08
172101,0.21
172113,0.16
172144,0.11
172147,0.04
172149,0.1
172168,0.12
172169,0.08
172175,0.11
172197,0.13
172200,0.28
172205,0.17
172207,0.05
172210,0.02
172261,0.11
172279,0.14
172294,0.06
172300,0.0
172301,0.17
172310,0.04
172351,0.04
172353,0.04
172358,0.03
172374,0.1
172380,0.15
172384,0.05
172400,0.12
172403,0.09
172408,0.15
172411,0.04
172420,0.06
172426,0.35
172433,0.09
172434,0.1
172442,0.08
172443,0.19
172452,0.2
172454,0.12
172456,0.22
172460,0.16
172470,0.06
172479,0.09
172481,0.12
172483,0.04
172484,0.28
172485,0.09
172486,0.05
172493,0.04
172494,0.12
172497,0.16
172504,0.05
172518,0.07
172523,0.1
172527,0.08
172533,0.08
172536,0.04
172540,0.05
172541,0.12
172543,0.07
172545,0.12
172547,0.06
172551,0.04
172556,0.09
172562,0.08
172570,0.09
172574,0.02
172575,0.14
172599,0.03
172611,0.28
172612,0.04
172616,0.13
172623,0.11
172627,0.1
172635,0.1
172643,0.05
172644,0.04
172652,0.11
172656,0.07
172661,0.11
172664,0.12
172672,0.06
172678,0.04
172680,0.17
172683,0.09
172684,0.08
172690,0.01
172695,0.11
172696,0.03
172701,0.01
172713,0.23
172714,0.1
172731,0.03
172738,0.03
172761,0.08
172767,0.06
172770,0.14
172771,0.05
172799,0.01
172800,0.05
172804,0.13
172805,0.09
172820,0.12
172829,0.16
172831,0.18
172833,0.06
172843,0.01
172853,0.06
172855,0.06
172856,0.15
172857,0.0
172863,0.1
172877,0.03
172881,0.07
172895,0.08
172896,0.06
172910,0.06
172922,0.08
172939,0.13
172942,0.15
172945,0.02
172948,0.02
172949,0.12
172953,0.04
172967,0.17
172993,0.07
172995,0.08
172996,0.19
172997,0.15
172998,0.1
172999,0.11
173004,0.06
173006,0.25
173007,0.08
173013,0.08
173016,0.09
173020,0.2
173030,0.08
173048,0.08
173056,0.04
173066,0.13
173079,0.08
173107,0.07
173109,0.07
173127,0.04
173128,0.11
173130,0.15
173137,0.13
173157,0.04
173160,0.05
173168,0.05
173193,0.05
173197,0.19
173215,0.08
173216,0.16
173227,0.03
173236,0.09
173237,0.09
173247,0.07
173250,0.27
173259,0.06
173277,0.15
173285,0.05
173286,0.11
173299,0.03
173310,0.25
173312,0.14
173313,0.06
173320,0.13
173330,0.16
173333,0.1
173351,0.07
173370,0.18
173372,0.01
173381,0.15
173386,0.03
173387,0.13
173388,0.15
173393,0.05
173394,0.15
173403,0.03
173467,0.06
173469,0.21
